INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 32200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 5.5, actual clock drifts: [0.9495865963246022, -2.265382832782288, 0.08215585967782246, -5.023325871126307, -4.2679675466568945, -1.0999862458182195, -4.5699692985044305, -1.9345564857881312, 1.9143431439587832, -0.7136874922195231]
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [13, 12, 8, 13, 7, 18, 7, 14, 9, 10], "hlc": [921575, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [6, 12, 8, 18, 7, 16, 15, 11, 9, 10], "hlc": [921575, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [13, 5, 6, 13, 5, 11, 7, 15, 8, 8], "hlc": [921575, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [11, 5, 12, 13, 8, 9, 7, 10, 15, 8], "hlc": [921578, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [18, 5, 12, 13, 12, 13, 10, 10, 13, 14], "hlc": [921577, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [19, 5, 12, 13, 12, 13, 10, 10, 15, 14], "hlc": [921578, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [17, 12, 12, 13, 11, 19, 10, 14, 13, 14], "hlc": [921577, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [14, 17, 16, 18, 7, 16, 16, 13, 9, 10], "hlc": [921576, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [13, 10, 8, 19, 7, 14, 7, 16, 9, 10], "hlc": [921575, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [13, 12, 8, 19, 7, 18, 7, 17, 9, 10], "hlc": [921575, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [11, 12, 12, 18, 8, 16, 15, 11, 16, 10], "hlc": [921578, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [13, 5, 12, 13, 11, 13, 10, 15, 14, 16], "hlc": [921577, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [14, 18, 16, 14, 7, 11, 9, 13, 9, 9], "hlc": [921576, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [14, 17, 16, 18, 7, 16, 17, 13, 9, 10], "hlc": [921576, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [11, 12, 12, 18, 8, 16, 15, 11, 17, 10], "hlc": [921578, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [13, 5, 12, 13, 11, 13, 10, 15, 14, 17], "hlc": [921577, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [17, 12, 12, 18, 11, 20, 15, 14, 17, 14], "hlc": [921578, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [14, 18, 16, 19, 7, 18, 9, 18, 9, 10], "hlc": [921576, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [14, 17, 16, 18, 8, 16, 17, 13, 18, 10], "hlc": [921579, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [14, 17, 16, 18, 11, 16, 17, 15, 19, 17], "hlc": [921579, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [20, 5, 12, 13, 12, 13, 10, 10, 15, 14], "hlc": [921578, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [14, 19, 16, 14, 7, 11, 9, 13, 9, 9], "hlc": [921576, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [15, 16, 20, 14, 7, 11, 11, 13, 9, 9], "hlc": [921577, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [1, 10, 8, 20, 7, 14, 2, 8, 9, 10], "hlc": [921575, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [6, 3, 8, 9, 13, 13, 8, 8, 5, 10], "hlc": [921573, 15]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [14, 18, 16, 19, 7, 18, 9, 19, 9, 10], "hlc": [921576, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [14, 17, 16, 18, 11, 16, 17, 15, 20, 17], "hlc": [921579, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [13, 5, 12, 13, 11, 13, 10, 15, 14, 18], "hlc": [921577, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [14, 20, 16, 14, 11, 13, 10, 15, 14, 18], "hlc": [921577, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [15, 19, 21, 14, 7, 11, 11, 13, 9, 9], "hlc": [921578, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [20, 10, 12, 21, 12, 14, 10, 10, 15, 14], "hlc": [921578, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [20, 16, 20, 22, 12, 14, 11, 13, 15, 14], "hlc": [921578, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [20, 18, 20, 23, 12, 18, 11, 19, 15, 14], "hlc": [921578, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [17, 12, 12, 20, 11, 21, 15, 14, 17, 14], "hlc": [921578, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [14, 18, 16, 19, 13, 18, 9, 20, 9, 10], "hlc": [921576, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [14, 17, 16, 18, 11, 16, 17, 15, 20, 19], "hlc": [921579, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [14, 21, 16, 14, 11, 13, 10, 15, 14, 18], "hlc": [921577, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [20, 18, 20, 24, 12, 18, 11, 19, 15, 14], "hlc": [921578, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [6, 3, 8, 9, 14, 13, 8, 8, 5, 10], "hlc": [921573, 16]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [14, 18, 16, 19, 13, 18, 9, 21, 9, 10], "hlc": [921576, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [14, 17, 16, 18, 11, 16, 17, 15, 20, 20], "hlc": [921579, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [21, 5, 12, 13, 14, 13, 10, 10, 15, 14], "hlc": [921579, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [14, 21, 16, 14, 15, 13, 10, 15, 14, 18], "hlc": [921577, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [14, 21, 16, 19, 16, 18, 10, 21, 14, 18], "hlc": [921577, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [20, 18, 20, 24, 12, 22, 15, 19, 17, 14], "hlc": [921578, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [14, 18, 16, 19, 13, 18, 17, 22, 20, 20], "hlc": [921579, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [22, 5, 12, 13, 14, 13, 10, 10, 15, 14], "hlc": [921579, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [14, 22, 16, 14, 11, 13, 10, 15, 14, 18], "hlc": [921577, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [15, 19, 22, 14, 7, 11, 11, 13, 9, 9], "hlc": [921578, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [20, 18, 20, 25, 12, 18, 11, 19, 15, 14], "hlc": [921578, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [14, 21, 16, 19, 17, 18, 10, 21, 14, 18], "hlc": [921577, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [20, 18, 20, 24, 12, 23, 15, 19, 17, 14], "hlc": [921578, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [14, 17, 16, 18, 7, 16, 18, 13, 9, 10], "hlc": [921576, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [14, 18, 16, 19, 13, 18, 17, 23, 20, 20], "hlc": [921579, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [14, 17, 16, 18, 11, 16, 17, 15, 21, 17], "hlc": [921580, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [23, 18, 20, 24, 14, 23, 15, 19, 17, 14], "hlc": [921579, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [24, 18, 20, 24, 14, 23, 17, 23, 20, 20], "hlc": [921579, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [15, 23, 22, 14, 11, 13, 11, 15, 14, 18], "hlc": [921578, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [15, 24, 22, 18, 11, 16, 18, 15, 14, 18], "hlc": [921578, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [14, 22, 16, 19, 18, 18, 10, 21, 14, 18], "hlc": [921577, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [20, 22, 20, 25, 19, 18, 11, 21, 15, 18], "hlc": [921578, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [22, 17, 16, 18, 14, 16, 19, 13, 15, 14], "hlc": [921579, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [14, 18, 16, 19, 13, 18, 17, 24, 21, 20], "hlc": [921580, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [14, 21, 16, 19, 17, 18, 17, 21, 22, 18], "hlc": [921580, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [25, 18, 20, 24, 14, 23, 17, 23, 20, 20], "hlc": [921579, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [15, 25, 22, 18, 11, 16, 18, 15, 14, 18], "hlc": [921578, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [15, 19, 23, 14, 7, 11, 11, 13, 9, 9], "hlc": [921579, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [20, 18, 20, 26, 12, 18, 11, 19, 15, 14], "hlc": [921578, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [20, 22, 20, 25, 20, 18, 11, 21, 15, 18], "hlc": [921578, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [20, 18, 20, 24, 12, 24, 15, 19, 17, 14], "hlc": [921578, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [14, 21, 16, 19, 17, 18, 17, 21, 23, 18], "hlc": [921580, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [14, 17, 16, 18, 11, 16, 17, 15, 20, 21], "hlc": [921579, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [26, 18, 20, 24, 14, 23, 17, 23, 20, 21], "hlc": [921580, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [22, 25, 22, 18, 14, 16, 20, 15, 15, 18], "hlc": [921579, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [22, 25, 22, 26, 14, 18, 21, 19, 15, 18], "hlc": [921579, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [25, 18, 20, 24, 14, 23, 17, 25, 21, 20], "hlc": [921580, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [25, 18, 20, 24, 14, 24, 17, 26, 21, 20], "hlc": [921580, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [25, 21, 20, 24, 17, 24, 17, 27, 23, 20], "hlc": [921580, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [15, 19, 23, 18, 11, 16, 17, 15, 20, 22], "hlc": [921579, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [20, 22, 23, 25, 20, 18, 17, 21, 20, 23], "hlc": [921579, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [27, 18, 20, 24, 14, 23, 17, 23, 20, 21], "hlc": [921580, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [15, 26, 22, 18, 11, 16, 18, 15, 14, 18], "hlc": [921578, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [20, 18, 20, 27, 12, 18, 11, 19, 15, 14], "hlc": [921578, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [22, 25, 22, 26, 14, 18, 22, 19, 15, 18], "hlc": [921579, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [25, 21, 20, 24, 17, 24, 17, 28, 23, 20], "hlc": [921580, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [14, 21, 16, 19, 17, 18, 17, 21, 24, 18], "hlc": [921581, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [20, 22, 23, 25, 20, 18, 17, 21, 20, 24], "hlc": [921579, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [28, 22, 23, 25, 20, 23, 17, 23, 20, 24], "hlc": [921580, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [25, 21, 24, 24, 17, 24, 17, 28, 23, 20], "hlc": [921580, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [27, 22, 20, 25, 21, 23, 17, 23, 20, 21], "hlc": [921580, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [27, 26, 22, 25, 22, 23, 18, 23, 20, 21], "hlc": [921580, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [22, 25, 22, 26, 14, 25, 22, 19, 17, 18], "hlc": [921579, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [25, 21, 20, 27, 17, 24, 17, 29, 23, 20], "hlc": [921580, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [25, 21, 20, 27, 17, 24, 17, 30, 24, 20], "hlc": [921581, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [15, 27, 22, 18, 11, 16, 18, 15, 14, 18], "hlc": [921578, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [20, 18, 20, 28, 12, 18, 11, 19, 15, 14], "hlc": [921578, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [22, 25, 22, 26, 14, 26, 22, 19, 17, 18], "hlc": [921579, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [25, 21, 20, 27, 17, 24, 17, 31, 24, 20], "hlc": [921581, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [14, 21, 16, 19, 17, 18, 17, 21, 25, 18], "hlc": [921581, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [22, 28, 22, 26, 14, 26, 22, 19, 17, 18], "hlc": [921579, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [25, 21, 25, 28, 17, 24, 17, 28, 23, 20], "hlc": [921580, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [25, 21, 20, 29, 17, 24, 17, 31, 24, 20], "hlc": [921581, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [22, 25, 22, 26, 17, 18, 23, 21, 25, 18], "hlc": [921581, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [25, 27, 22, 27, 17, 24, 18, 32, 24, 20], "hlc": [921581, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [25, 21, 26, 28, 17, 24, 17, 28, 23, 20], "hlc": [921580, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [25, 21, 20, 30, 17, 24, 17, 31, 24, 20], "hlc": [921581, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [22, 25, 22, 26, 14, 27, 22, 19, 17, 18], "hlc": [921579, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [22, 25, 22, 26, 17, 18, 24, 21, 25, 18], "hlc": [921581, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [25, 27, 22, 27, 17, 24, 18, 33, 24, 20], "hlc": [921581, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [14, 21, 16, 19, 17, 18, 17, 21, 26, 18], "hlc": [921582, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [29, 22, 23, 30, 20, 24, 17, 31, 24, 24], "hlc": [921581, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [30, 25, 23, 30, 20, 27, 22, 31, 24, 24], "hlc": [921581, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [22, 29, 22, 26, 17, 26, 22, 21, 26, 18], "hlc": [921582, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [22, 25, 22, 26, 17, 28, 24, 21, 25, 18], "hlc": [921581, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [25, 25, 26, 28, 17, 24, 25, 28, 25, 20], "hlc": [921581, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [25, 27, 22, 27, 17, 24, 18, 33, 27, 20], "hlc": [921582, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [22, 30, 22, 26, 17, 26, 22, 21, 26, 18], "hlc": [921582, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [25, 21, 27, 28, 17, 24, 17, 28, 23, 20], "hlc": [921581, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [27, 26, 22, 25, 23, 23, 18, 23, 20, 21], "hlc": [921580, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [22, 25, 22, 26, 17, 29, 24, 21, 25, 18], "hlc": [921581, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [25, 25, 26, 28, 17, 24, 26, 28, 25, 20], "hlc": [921581, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [25, 27, 22, 27, 17, 24, 18, 34, 24, 20], "hlc": [921581, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [25, 27, 22, 27, 17, 24, 18, 33, 28, 20], "hlc": [921582, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [20, 22, 23, 25, 20, 18, 17, 21, 20, 25], "hlc": [921580, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [22, 31, 23, 26, 20, 26, 22, 21, 26, 25], "hlc": [921582, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [25, 25, 22, 31, 17, 29, 24, 31, 25, 20], "hlc": [921581, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [25, 25, 26, 32, 17, 29, 26, 31, 25, 20], "hlc": [921581, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [25, 27, 26, 33, 17, 29, 26, 34, 25, 20], "hlc": [921581, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [27, 27, 22, 27, 24, 24, 18, 33, 28, 21], "hlc": [921582, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [27, 26, 22, 26, 23, 30, 24, 23, 25, 21], "hlc": [921581, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [25, 25, 27, 28, 17, 24, 27, 28, 25, 20], "hlc": [921581, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [25, 30, 22, 27, 17, 26, 22, 33, 29, 20], "hlc": [921583, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [25, 21, 28, 28, 17, 24, 17, 28, 23, 20], "hlc": [921581, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [25, 27, 26, 34, 17, 29, 26, 34, 25, 20], "hlc": [921581, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [25, 25, 27, 28, 17, 24, 28, 28, 25, 20], "hlc": [921581, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [25, 27, 22, 27, 17, 24, 18, 35, 24, 20], "hlc": [921581, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [25, 30, 22, 27, 17, 26, 22, 33, 30, 20], "hlc": [921583, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [20, 22, 23, 25, 20, 18, 17, 21, 20, 26], "hlc": [921580, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [31, 27, 26, 34, 20, 29, 26, 34, 25, 24], "hlc": [921582, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [22, 32, 23, 26, 20, 26, 22, 21, 26, 26], "hlc": [921582, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [25, 27, 27, 28, 17, 24, 29, 35, 25, 20], "hlc": [921581, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [25, 30, 27, 28, 17, 26, 30, 35, 30, 20], "hlc": [921583, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [25, 27, 27, 28, 17, 24, 28, 36, 25, 20], "hlc": [921581, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [25, 30, 28, 28, 17, 26, 22, 33, 31, 20], "hlc": [921583, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [22, 33, 23, 26, 20, 26, 22, 21, 26, 26], "hlc": [921582, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [27, 27, 22, 27, 25, 24, 18, 33, 28, 21], "hlc": [921582, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [27, 26, 22, 26, 23, 31, 24, 23, 25, 21], "hlc": [921581, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [20, 22, 23, 25, 20, 18, 17, 21, 20, 27], "hlc": [921581, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [32, 33, 26, 34, 20, 29, 26, 34, 26, 26], "hlc": [921583, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [27, 26, 23, 26, 23, 32, 24, 23, 25, 27], "hlc": [921581, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [27, 27, 27, 28, 25, 24, 28, 37, 28, 21], "hlc": [921582, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [27, 26, 23, 26, 23, 31, 24, 23, 25, 28], "hlc": [921581, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [33, 33, 26, 34, 20, 29, 26, 34, 26, 26], "hlc": [921583, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [27, 26, 23, 26, 23, 33, 24, 23, 25, 27], "hlc": [921581, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [25, 30, 27, 28, 17, 26, 31, 35, 30, 20], "hlc": [921583, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [27, 27, 27, 28, 25, 24, 28, 38, 28, 21], "hlc": [921582, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [25, 30, 28, 28, 17, 26, 22, 33, 32, 20], "hlc": [921584, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [34, 33, 26, 34, 23, 33, 26, 34, 26, 27], "hlc": [921583, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [25, 30, 29, 28, 17, 26, 22, 33, 32, 20], "hlc": [921584, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [27, 27, 27, 35, 25, 29, 28, 38, 28, 21], "hlc": [921582, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [27, 30, 27, 28, 26, 26, 31, 35, 30, 21], "hlc": [921583, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [33, 33, 26, 34, 23, 31, 26, 34, 26, 29], "hlc": [921583, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [27, 30, 27, 28, 27, 26, 31, 35, 30, 21], "hlc": [921583, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [27, 26, 23, 26, 23, 34, 24, 23, 25, 27], "hlc": [921581, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [25, 30, 27, 28, 17, 26, 32, 35, 30, 20], "hlc": [921583, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [25, 30, 28, 28, 17, 26, 22, 33, 33, 20], "hlc": [921584, 1]}
